fruit,category,image,image_path,R_mean,G_mean,B_mean
Guava,Defect,Guava_Defect_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_023.jpg,118.16130576124255,89.16095358497381,47.88854072602492
Guava,Class_B,Guava_Class_B_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_078.jpg,171.96940363488153,161.35960223799026,145.74362691516757
Guava,Defect,Guava_Defect_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_031.jpg,182.89665587653474,172.18997171677537,157.2818513250609
Guava,Defect,Guava_Defect_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_074.jpg,111.59253135689852,84.67629703534777,52.121850057012544
Guava,Class_B,Guava_Class_B_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_005.jpg,135.31902525408069,106.6303510933169,59.79931475207884
Guava,Class_A,Guava_Class_A_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_078.jpg,190.935739020935,186.89147515609423,179.45088278503593
Guava,Class_A,Guava_Class_A_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_081.jpg,173.92318754925137,160.75934462831626,139.0919950091936
Guava,Defect,Guava_Defect_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_091.jpg,127.40550191960253,100.06643800813008,61.955115176151764
Guava,Class_B,Guava_Class_B_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_040.jpg,138.62878544553547,117.64604937138662,85.77634899513627
Guava,Class_B,Guava_Class_B_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_013.jpg,115.53000923361034,93.53719413665743,64.33515120036934
Guava,Class_B,Guava_Class_B_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_091.jpg,159.20681956257593,148.63840370595383,132.62947296476307
Guava,Class_B,Guava_Class_B_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_011.jpg,154.82169528753994,146.03783945686902,134.0062300319489
Guava,Class_B,Guava_Class_B_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_054.jpg,125.36001769128704,97.81003980539585,51.61421937195931
Guava,Class_A,Guava_Class_A_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_040.jpg,165.39,138.21008583690988,77.59103004291846
Guava,Defect,Guava_Defect_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_013.jpg,157.44450942313634,119.30430992629209,61.192600520810345
Guava,Class_B,Guava_Class_B_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_074.jpg,168.89320513084056,153.40234752399942,129.27751968261146
Guava,Defect,Guava_Defect_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_081.jpg,131.9341991216919,104.79098289610539,63.458569282329826
Guava,Defect,Guava_Defect_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_084.jpg,157.772299334983,132.43536382616765,90.44929245283019
Guava,Class_A,Guava_Class_A_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_005.jpg,144.99812754409768,118.9174355495251,54.517801899592946
Guava,Defect,Guava_Defect_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_046.jpg,117.96448954433384,89.37269427449549,61.63834353027121
Guava,Defect,Guava_Defect_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_040.jpg,182.06327094167705,174.59127734559678,164.14256779988824
Guava,Class_B,Guava_Class_B_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_046.jpg,122.77565949900244,102.26310684992241,70.43848370649523
Guava,Class_A,Guava_Class_A_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_034.jpg,145.6420049737868,111.62315163328404,32.15447304745261
Guava,Class_B,Guava_Class_B_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_071.jpg,136.8949153381523,113.76122635904545,73.02178433508269
Guava,Defect,Guava_Defect_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_078.jpg,124.00920042361663,84.70254169976171,26.511517077045273
Guava,Class_B,Guava_Class_B_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_023.jpg,126.4858158769421,94.90326196181495,48.84820669397851
Guava,Class_B,Guava_Class_B_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_032.jpg,116.97579583190198,90.94910111072942,62.63029600366426
Guava,Defect,Guava_Defect_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_034.jpg,121.79838235294118,96.82498774509804,56.80685049019608
Guava,Class_A,Guava_Class_A_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_023.jpg,149.01338797814208,114.18676814988291,36.37263856362217
Guava,Class_B,Guava_Class_B_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_081.jpg,124.40897136177674,100.71067114747711,58.62088447301773
Guava,Class_A,Guava_Class_A_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_013.jpg,150.10086317135548,126.52293797953965,76.06705562659846
Guava,Defect,Guava_Defect_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_071.jpg,171.69160721135404,160.2743843498274,146.9103567318757
Guava,Class_A,Guava_Class_A_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_071.jpg,157.3790569020021,119.67473656480506,27.626238145416227
Guava,Class_A,Guava_Class_A_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_084.jpg,155.830872133426,118.52727588603197,33.62575283761872
Guava,Defect,Guava_Defect_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_011.jpg,152.59131624782285,126.31150472754416,83.58870365762627
Guava,Defect,Guava_Defect_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_005.jpg,124.46476968627228,98.62569037180437,49.4219096965211
Guava,Class_A,Guava_Class_A_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_031.jpg,159.95934054422125,144.54655867794568,121.83040882067937
Guava,Class_B,Guava_Class_B_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_001.jpg,143.33807089623542,110.28422988725397,57.24966558379515
Guava,Class_A,Guava_Class_A_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_054.jpg,158.01447131463854,120.60168510419346,28.96231026498585
Guava,Class_B,Guava_Class_B_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_034.jpg,171.70995908825248,164.5283693746347,155.60755698421974
Guava,Class_A,Guava_Class_A_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_046.jpg,139.31748071979433,110.60692560258596,63.80719794344473
Guava,Class_A,Guava_Class_A_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_074.jpg,140.00815018315018,104.54885531135531,31.74441391941392
Guava,Class_B,Guava_Class_B_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_077.jpg,125.10593220338983,103.28312285366124,71.25825301872162
Guava,Class_B,Guava_Class_B_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_019.jpg,114.85559149722735,86.10300913341307,56.00445797542677
Mango,Ripe,Mango_Ripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_054.jpg,120.20467347874501,98.65540053710617,17.695830877055087
Mango,Overripe,Mango_Overripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_084.jpg,136.27101032816924,101.4292749458604,74.15028943861402
Mango,Rotten,Mango_Rotten_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_077.jpg,171.68675286977174,97.3701807626336,81.03848132999076
Mango,Ripe,Mango_Ripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_011.jpg,184.65874206971827,171.97805102667303,159.85475362121107
Mango,Unripe,Mango_Unripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_084.jpg,100.19604932234176,80.77239648828653,73.49956918634437
Mango,Ripe,Mango_Ripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_013.jpg,212.50279525694373,154.63247657227916,25.34728001623871
Mango,Ripe,Mango_Ripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_031.jpg,157.87816961084675,173.53510201421028,116.29800860439346
Mango,Rotten,Mango_Rotten_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_074.jpg,109.3064989070747,89.38413658900677,77.72636882230634
Mango,Rotten,Mango_Rotten_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_023.jpg,101.1746218595801,83.49430773696263,67.96153287967233
Mango,Unripe,Mango_Unripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_001.jpg,70.06299755052052,53.04688456827924,34.58916360481731
Mango,Rotten,Mango_Rotten_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_084.jpg,172.506706519153,154.18332143706877,138.45609534856055
Mango,Overripe,Mango_Overripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_031.jpg,141.40151543084696,78.33795767117732,55.22832860145275
Mango,Overripe,Mango_Overripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_019.jpg,139.92235142118864,80.58855184810696,57.72015503875969
Mango,Ripe,Mango_Ripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_046.jpg,189.9814195375638,155.91830456332252,53.04636570061284
Mango,Overripe,Mango_Overripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_013.jpg,75.75588962408202,47.98740274849124,15.991420053806442
Mango,Rotten,Mango_Rotten_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_034.jpg,109.20096915194726,98.41862079466877,89.1343511518756
Mango,Unripe,Mango_Unripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_054.jpg,164.44302351498942,186.35560152680264,88.47133762398306
Mango,Overripe,Mango_Overripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_071.jpg,143.96893058512504,117.40138151276233,87.43156189317548
Mango,Unripe,Mango_Unripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_078.jpg,27.893160688744636,15.596930355374628,4.801841511717461
Mango,Overripe,Mango_Overripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_023.jpg,106.68432047830495,86.71278976259572,72.76494702982413
Mango,Ripe,Mango_Ripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_001.jpg,143.38956654323675,131.33503438404333,108.8616625696238
Mango,Rotten,Mango_Rotten_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_071.jpg,157.05758318739055,81.85590192644483,71.89755691768826
Mango,Ripe,Mango_Ripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_023.jpg,191.15456828509926,155.93686468548194,96.96522961014111
Mango,Unripe,Mango_Unripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_071.jpg,178.6582255139986,193.1985617259289,80.86511570730508
Mango,Ripe,Mango_Ripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_077.jpg,188.64235230155853,179.8985304293387,158.47976869089592
Mango,Unripe,Mango_Unripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_046.jpg,95.48893810197049,118.3735585844305,58.66213439957586
Mango,Rotten,Mango_Rotten_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_078.jpg,127.37509107769756,107.83227628005564,92.67947274292906
Mango,Rotten,Mango_Rotten_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_091.jpg,164.457365233192,150.19924288310116,140.47721380981224
Mango,Overripe,Mango_Overripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_091.jpg,125.28193038413535,98.99722645957564,54.6905884528267
Mango,Ripe,Mango_Ripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_091.jpg,114.73623128610161,104.158935518095,76.01826004951079
Mango,Ripe,Mango_Ripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_005.jpg,223.81099644025952,187.37173451225814,109.07258712751909
Mango,Ripe,Mango_Ripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_081.jpg,200.73828495541642,186.824046670461,151.89722064124456
Mango,Unripe,Mango_Unripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_005.jpg,167.06993147088895,134.2869103871342,120.87586697615298
Mango,Ripe,Mango_Ripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_074.jpg,204.00471089953388,187.3665823663592,143.12392145194883
Mango,Overripe,Mango_Overripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_032.jpg,137.97490721316765,61.17150771878866,48.859723791081706
Mango,Rotten,Mango_Rotten_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_019.jpg,120.50752629669931,68.87053409503083,44.57578436706565
Mango,Ripe,Mango_Ripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_034.jpg,150.06833493743986,142.14556633402563,128.54829415936376
Mango,Overripe,Mango_Overripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_045.jpg,79.66355567755512,58.67379220422728,45.906693201573795
Mango,Rotten,Mango_Rotten_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_001.jpg,67.26490066225166,59.89630289201774,55.80081900309793
Mango,Rotten,Mango_Rotten_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_045.jpg,188.55025368762423,133.32747933884298,102.91539386965164
Mango,Ripe,Mango_Ripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_084.jpg,172.48880820482108,159.9232607176723,145.13799470978688
Mango,Overripe,Mango_Overripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_074.jpg,95.35699599708879,51.31031659388646,24.428529839883552
Mango,Overripe,Mango_Overripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_040.jpg,131.06851706771124,122.18242305540011,103.2605931729155
Mango,Rotten,Mango_Rotten_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_054.jpg,127.30010893246187,56.34402852049911,46.61418102594573
Mango,Unripe,Mango_Unripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_081.jpg,122.6302103478028,135.21268334771355,41.90099967272619
Mango,Rotten,Mango_Rotten_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_005.jpg,122.1414815689981,56.940306001890356,32.55965461562697
Mango,Ripe,Mango_Ripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_071.jpg,160.44500271591525,143.27373408171889,95.86382702637455
Mango,Overripe,Mango_Overripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_054.jpg,135.8949105389483,122.77141973961743,116.64642883118772
Mango,Overripe,Mango_Overripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_077.jpg,214.96586292753244,170.73292327348972,118.00847693618137
Mango,Unripe,Mango_Unripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_045.jpg,103.22556562461988,81.4020952438876,69.09892348862668
Mango,Unripe,Mango_Unripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_091.jpg,78.10222116546791,73.74439755097188,64.56028948463413
Mango,Unripe,Mango_Unripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_019.jpg,97.68567115201647,87.944083610027,77.72302479563504
Mango,Overripe,Mango_Overripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_001.jpg,149.7515002195443,85.49814607015661,66.9582499878031
Mango,Unripe,Mango_Unripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_040.jpg,129.9603016807168,107.06186708021843,95.55692301574678
Mango,Overripe,Mango_Overripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_046.jpg,115.30338691159587,96.2098306544202,65.37080941446614
Mango,Unripe,Mango_Unripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_011.jpg,61.602564378143676,95.02919049052062,31.608674390610894
Mango,Rotten,Mango_Rotten_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_032.jpg,138.57197405511133,71.66507507334752,59.103261807513086
Mango,Overripe,Mango_Overripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_081.jpg,182.4554794520548,155.1222695298038,113.79521829521829
Mango,Rotten,Mango_Rotten_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_031.jpg,84.67059165576391,70.58416921064108,63.243727285942725
Mango,Rotten,Mango_Rotten_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_011.jpg,152.96559174459853,81.10968236052886,65.28115124153499
Mango,Ripe,Mango_Ripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_040.jpg,138.3523103943007,134.34354540807072,128.20884661686372
Mango,Unripe,Mango_Unripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_031.jpg,86.6787550984217,114.58537762802703,62.70974956158499
Mango,Ripe,Mango_Ripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_045.jpg,142.72108028925524,121.27857093031368,84.974248378171
Mango,Unripe,Mango_Unripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_034.jpg,96.05387738414437,124.30674881624736,104.1740068838306
Mango,Overripe,Mango_Overripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_078.jpg,111.9366228748068,96.1438485316847,79.24265069551778
Mango,Rotten,Mango_Rotten_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_013.jpg,186.61093405119954,108.51175299626627,94.70913526002022
Mango,Unripe,Mango_Unripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_077.jpg,109.71877960771666,127.58748261334085,50.64587658999738
Mango,Rotten,Mango_Rotten_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_081.jpg,151.82985791532442,132.06411786700414,116.37154135987115
Mango,Unripe,Mango_Unripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_013.jpg,134.05211992484274,91.00100073523404,54.949187157911936
Mango,Unripe,Mango_Unripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_032.jpg,96.61685067201955,125.03678106999476,99.96174615988829
Mango,Ripe,Mango_Ripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_078.jpg,242.90913220551377,160.7201388888889,103.49459064327485
Mango,Unripe,Mango_Unripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_023.jpg,91.23298922651013,82.55393415830025,58.592116673893464
Mango,Ripe,Mango_Ripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_032.jpg,115.56930376573234,105.94255503184074,82.02465150679437
Mango,Rotten,Mango_Rotten_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_040.jpg,135.23427231851198,111.83978325198878,99.56825256523577
Mango,Overripe,Mango_Overripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_005.jpg,206.8995990836197,173.51245704467354,103.44209621993127
Mango,Overripe,Mango_Overripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_034.jpg,141.60228634014445,75.42537734880378,57.54096074203375
Mango,Rotten,Mango_Rotten_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_046.jpg,143.80159047081054,134.40076358182208,126.27449500360363
Mango,Overripe,Mango_Overripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_011.jpg,124.75095733535638,109.12571800151728,93.56153137531159
Mango,Unripe,Mango_Unripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_074.jpg,205.5883752599057,193.82852080709873,104.24583418748352
Mango,Ripe,Mango_Ripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_019.jpg,111.95341031587887,101.0996798745631,73.91141835168065
Melon,Overripe,Melon_Overripe_042.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Overripe\Melon_Overripe_042.jpg,174.8022216296629,149.78328935919387,81.45393942796194
