fruit,category,image,H_mean,S_mean,V_mean
Peach,Overripe,Peach_Overripe_081.jpg,18.697216408539138,245.32309334449562,229.85697781498536
Peach,Rotten,Peach_Rotten_034.jpg,17.874062689410337,228.37742661702313,156.40735128582563
Peach,Unripe,Peach_Unripe_032.jpg,20.460600764866307,243.39119463339708,224.5809574934955
Peach,Overripe,Peach_Overripe_019.jpg,18.915334465704152,237.97884714659207,225.69997585385755
Peach,Overripe,Peach_Overripe_071.jpg,18.624552015928323,224.1232163597146,212.63018914883025
Peach,Unripe,Peach_Unripe_081.jpg,22.497228125669285,148.87837938022042,247.29491424899916
Peach,Overripe,Peach_Overripe_031.jpg,18.696553930068518,244.60517078837057,229.9039031329439
Peach,Ripe,Peach_Ripe_001.jpg,18.90765945655186,218.0709791520644,225.7002966633523
Peach,Rotten,Peach_Rotten_005.jpg,18.03397808969531,177.90405682985278,145.24496462398722
Peach,Overripe,Peach_Overripe_077.jpg,20.953244923734577,163.21048285242398,195.11147746041
Peach,Overripe,Peach_Overripe_084.jpg,18.243356695620403,240.17056268788096,224.32634817558252
Peach,Rotten,Peach_Rotten_078.jpg,117.40447360788863,50.74792452146172,149.94178690545243
Peach,Rotten,Peach_Rotten_001.jpg,28.715513536742588,111.48985157515455,198.54921324914878
Peach,Ripe,Peach_Ripe_046.jpg,20.017910582001928,243.13074602214192,227.44529525273504
Peach,Ripe,Peach_Ripe_091.jpg,64.58340319988821,37.87062460700063,202.20525047159924
Peach,Overripe,Peach_Overripe_034.jpg,18.749529877936165,245.22327859769305,230.10496734330664
Peach,Unripe,Peach_Unripe_074.jpg,19.774112909656328,221.03586635834463,243.45124391994258
Peach,Rotten,Peach_Rotten_019.jpg,25.611213570959023,161.15198396756995,235.4621968811628
Peach,Overripe,Peach_Overripe_023.jpg,22.03207079060536,191.07980069467416,250.00561528283163
Peach,Ripe,Peach_Ripe_034.jpg,22.997370327213176,194.24253613831763,249.90860706075017
Peach,Rotten,Peach_Rotten_074.jpg,23.766175656559444,110.61337566886033,214.3615228488837
Peach,Overripe,Peach_Overripe_005.jpg,19.4022612927923,240.619403733275,230.36393962594335
Peach,Ripe,Peach_Ripe_040.jpg,19.11876801152738,246.45471101504964,229.37417146974065
Peach,Ripe,Peach_Ripe_054.jpg,16.376158956814916,251.4087089097129,209.36471813178642
Peach,Ripe,Peach_Ripe_045.jpg,20.272231022487265,243.10788607280406,224.28830833022735
Peach,Unripe,Peach_Unripe_084.jpg,22.191241067331017,191.40550629384384,250.14018143971677
Peach,Ripe,Peach_Ripe_023.jpg,37.66063289490819,108.03288188566219,184.11274254460216
Peach,Ripe,Peach_Ripe_071.jpg,20.55298538107753,238.05617197766097,241.96913600525625
Peach,Ripe,Peach_Ripe_084.jpg,43.572343351755116,43.63425820778762,164.7420634920635
Peach,Unripe,Peach_Unripe_091.jpg,19.17160083194401,247.31101748072828,231.67909905746026
Pear,Rotten,Pear_Rotten_034.jpg,21.77966668897664,128.8116926577873,79.26686634094104
Pear,Overripe,Pear_Overripe_019.jpg,27.461147078619273,166.86675106567097,224.74830934905933
Pear,Ripe,Pear_Ripe_026.jpg,49.94914812963426,143.5711280513205,148.142464383904
Pear,Rotten,Pear_Rotten_081.jpg,13.52119979478159,161.88696496628555,181.87834396071534
Pear,Rotten,Pear_Rotten_011.jpg,20.860297967834434,165.2836491709263,195.5646989153472
Pear,Rotten,Pear_Rotten_023.jpg,17.704482667894496,162.14092613300008,198.46086298756825
Pear,Rotten,Pear_Rotten_074.jpg,17.949369914032804,220.24513405270272,222.49184332032345
Pear,Unripe,Pear_Unripe_005.jpg,59.330105633802816,147.2301248899648,78.25852772887323
Pear,Unripe,Pear_Unripe_081.jpg,43.6633318537235,189.15914911052687,144.2378017550449
Pear,Unripe,Pear_Unripe_054.jpg,29.79530336175722,156.3688669137015,123.07807268181615
Pear,Overripe,Pear_Overripe_011.jpg,19.337908442527784,103.92926895007464,153.82253483164703
Pear,Ripe,Pear_Ripe_056.jpg,28.31415900131406,172.7582046649146,160.83510183968463
Pear,Ripe,Pear_Ripe_017.jpg,25.682560405300077,200.57897505845673,160.8204208885425
Pear,Unripe,Pear_Unripe_077.jpg,34.84864079684582,85.78821851006433,241.43817181987964
Pear,Overripe,Pear_Overripe_048.jpg,20.593471682330364,188.0013162426807,212.83415342223097
Pear,Overripe,Pear_Overripe_056.jpg,28.54905482993654,152.60967666118256,228.2164489809623
Pear,Unripe,Pear_Unripe_031.jpg,66.18191460973982,137.40631754503002,77.01567044696465
Pear,Rotten,Pear_Rotten_001.jpg,40.510649556819686,82.0501124487366,167.10724963619526
Pear,Ripe,Pear_Ripe_050.jpg,55.92990938598864,76.63839768731404,164.25379530700567
Pear,Overripe,Pear_Overripe_005.jpg,20.54136458047576,120.48873790022338,200.59020946819768
Pear,Overripe,Pear_Overripe_050.jpg,23.70735382760699,138.16664155113523,244.8668374522805
Pear,Overripe,Pear_Overripe_077.jpg,18.764605505978714,187.42117703567004,216.9052948909169
Pear,Ripe,Pear_Ripe_013.jpg,38.170001367080694,189.3395974923834,143.87076204983987
Pear,Ripe,Pear_Ripe_055.jpg,32.538772670455884,198.97330841253745,187.99239994339757
Pear,Unripe,Pear_Unripe_040.jpg,37.687345220406144,66.96156159343381,192.47155593292294
Pear,Overripe,Pear_Overripe_001.jpg,27.470686441994097,153.90167339649014,163.45560257804007
Pear,Unripe,Pear_Unripe_071.jpg,39.16431722867324,92.04483527672056,182.7283035562774
Pear,Unripe,Pear_Unripe_045.jpg,23.600230019715976,109.01768008686459,211.15533474297797
Pear,Unripe,Pear_Unripe_074.jpg,31.855215510737818,229.16532967861994,190.2959814917266
Pear,Unripe,Pear_Unripe_013.jpg,24.03010562503114,160.19680135518908,171.75437197947286
Pear,Overripe,Pear_Overripe_036.jpg,18.53871497096693,193.16931961625852,185.79363797020955
Pear,Unripe,Pear_Unripe_032.jpg,30.105784582960787,195.78494220206923,180.76139194022224
Pear,Overripe,Pear_Overripe_071.jpg,18.72604394774598,187.43375745676963,217.56410304815122
Pear,Unripe,Pear_Unripe_019.jpg,46.61266882220201,111.72744265939174,147.323801825469
Pear,Ripe,Pear_Ripe_042.jpg,45.38456382503352,115.94727173427337,102.24890149446402
Pear,Rotten,Pear_Rotten_071.jpg,12.376992895264642,157.89822211646327,190.3964204371622
Pear,Ripe,Pear_Ripe_066.jpg,35.16726006191951,137.46979704162368,123.13851049191607
Pear,Rotten,Pear_Rotten_019.jpg,22.175239885250768,238.8317176113694,112.67747386817028
Pear,Rotten,Pear_Rotten_032.jpg,19.58095561267219,66.31613336413781,194.2870447916366
Pear,Ripe,Pear_Ripe_005.jpg,57.56111035791757,112.80115238611714,117.53801518438178
Pear,Ripe,Pear_Ripe_010.jpg,27.47201632758844,169.1536283529869,217.7595503433977
Pear,Unripe,Pear_Unripe_023.jpg,40.96788012371574,114.15132958868072,160.82288741156813
Pear,Rotten,Pear_Rotten_077.jpg,27.486755098789036,132.90529397705544,61.39615200764818
Pear,Ripe,Pear_Ripe_047.jpg,60.5523547711452,80.57332286083903,139.18306074046694
Pear,Ripe,Pear_Ripe_029.jpg,30.723474237692873,164.77286347354885,163.06321753306392
Pear,Rotten,Pear_Rotten_013.jpg,25.373795278744335,149.46844569053997,183.31002328084713
Pear,Rotten,Pear_Rotten_031.jpg,23.12190998780623,235.90095333111628,178.50745482762443
Pear,Rotten,Pear_Rotten_005.jpg,13.12820631625769,157.39603565868487,178.82798020609386
Pear,Ripe,Pear_Ripe_048.jpg,37.84985914513268,148.1989009842451,202.60127638855076
Pear,Rotten,Pear_Rotten_091.jpg,24.697678242567747,128.2667390160484,101.00099754450584
Pear,Ripe,Pear_Ripe_032.jpg,59.19128139474668,98.78185505912138,130.1108705658966
Pear,Unripe,Pear_Unripe_011.jpg,31.65453997454846,179.5853519680293,145.68984282556764
Pear,Ripe,Pear_Ripe_006.jpg,26.64542862825698,192.0928943181065,176.41504508386924
Pear,Overripe,Pear_Overripe_082.jpg,20.405190730309318,186.9682836742761,214.24090819250915
Pear,Rotten,Pear_Rotten_084.jpg,26.335122561167935,73.3430022980219,157.6855821655477
Pear,Rotten,Pear_Rotten_040.jpg,23.58431829035339,89.74262774594078,191.837094078319
Pear,Overripe,Pear_Overripe_074.jpg,30.744991891634076,75.48633501860155,180.94727177334732
Pear,Ripe,Pear_Ripe_062.jpg,23.030719186184054,207.18066004258338,89.90774781168678
Pear,Overripe,Pear_Overripe_059.jpg,18.91565610713012,161.71708926429105,169.0359018838559
Pear,Overripe,Pear_Overripe_055.jpg,18.11423721621048,123.75144281773817,171.86439635051983
Pear,Overripe,Pear_Overripe_043.jpg,62.0584395503926,30.095534849951598,218.0230517909003
Pear,Rotten,Pear_Rotten_078.jpg,37.06249510072901,77.65903033628597,113.25372344595124
Pear,Overripe,Pear_Overripe_013.jpg,23.257800299053,163.80446087389933,169.42592623359363
Pear,Rotten,Pear_Rotten_045.jpg,27.10810810810811,126.33803355079218,217.56041006523765
Pear,Unripe,Pear_Unripe_001.jpg,27.662115407169946,113.3866159740412,197.29772469603972
Pear,Ripe,Pear_Ripe_008.jpg,58.82288835971425,143.88750525283652,65.8107788205631
Pear,Overripe,Pear_Overripe_066.jpg,23.18313765618268,69.31482927617407,194.8433595433003
Pear,Ripe,Pear_Ripe_043.jpg,27.9840084826452,168.7974660261404,137.20449233965203
Pear,Unripe,Pear_Unripe_034.jpg,24.209708910188144,176.9900930441119,130.33700932309475
Pear,Unripe,Pear_Unripe_084.jpg,39.40601654681282,110.88513230468477,126.57798209174055
Pear,Unripe,Pear_Unripe_078.jpg,56.154160133403025,103.89478956668907,109.69283705418253
Pear,Ripe,Pear_Ripe_001.jpg,35.56652793630467,129.21569555413268,201.15133904958103
Pear,Unripe,Pear_Unripe_091.jpg,24.482854209445584,121.87985112936344,173.95103952772075
Pear,Ripe,Pear_Ripe_059.jpg,26.185451102607598,167.6965560771628,202.43990887214485
Pear,Unripe,Pear_Unripe_046.jpg,26.59824767514975,191.1311927060926,173.23639011152662
Pear,Rotten,Pear_Rotten_054.jpg,19.92512086186164,187.477612947557,151.09022307295885
Pear,Rotten,Pear_Rotten_046.jpg,32.60137383900929,81.98308823529412,117.11170665634675
