fruit,category,image,relative_path,colour_space,feature_version,L_mean,a_mean,b_mean,L_std,a_std,b_std,L_hist_1,L_hist_2,L_hist_3,L_hist_4,L_hist_5,L_hist_6,L_hist_7,L_hist_8,L_hist_9,L_hist_10,L_hist_11,L_hist_12,L_hist_13,L_hist_14,L_hist_15,L_hist_16,a_hist_1,a_hist_2,a_hist_3,a_hist_4,a_hist_5,a_hist_6,a_hist_7,a_hist_8,a_hist_9,a_hist_10,a_hist_11,a_hist_12,a_hist_13,a_hist_14,a_hist_15,a_hist_16,b_hist_1,b_hist_2,b_hist_3,b_hist_4,b_hist_5,b_hist_6,b_hist_7,b_hist_8,b_hist_9,b_hist_10,b_hist_11,b_hist_12,b_hist_13,b_hist_14,b_hist_15,b_hist_16
Guava,Defect,Guava_Defect_037.jpg,Guava/Defect/Guava_Defect_037.jpg,Lab,Enhanced,128.18378817873304,136.15928132070135,163.2375919117647,36.126627310563464,7.861749896303484,21.31866165090116,0.0,0.00630125848416289,0.02420637726244342,0.037533583144796344,0.04790900735294113,0.057630444004524835,0.1398649604072397,0.12074024321266957,0.14841982466063336,0.20761453619909484,0.15751378676470573,0.04712245475113118,0.005019796380090493,0.00012372737556561075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16856087386877813,0.6683134191176464,0.16241869343891388,0.0007070135746606328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3022571408371038,0.10223416289592752,0.18286906108597267,0.3978188631221716,0.014820772058823517,0.0,0.0,0.0
Guava,Defect,Guava_Defect_038.jpg,Guava/Defect/Guava_Defect_038.jpg,Lab,Enhanced,101.67399422093798,137.4452989553234,150.28730829073126,40.68611804622941,6.317578647847518,14.31550254418766,0.03288508557457209,0.03517448321849296,0.03425205601244717,0.102444987775061,0.10455656812625017,0.08995332296065782,0.12522782840631239,0.14883307401644794,0.17259390975772373,0.11857079350966868,0.02296065792398308,0.01148032896199154,0.0010557901755945754,1.1113580795732373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00435652367192709,0.7685041120248935,0.22713936430317822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013558568570793495,0.42271615914647653,0.2876861524783282,0.24177595021115778,0.04646588130695705,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_039.jpg,Guava/Defect/Guava_Defect_039.jpg,Lab,Enhanced,173.76562136374216,129.6234873167326,132.65554456597627,22.978006637206132,4.26762589725821,11.927113005473986,0.00010472422620432855,0.00015708633930649283,0.0023621131021642995,0.008837561089131947,0.005073306958343028,0.008808471026297412,0.008453572259716076,0.008319757970677213,0.029933674656737245,0.06080404933674654,0.20287409820805202,0.6126949034209911,0.03632185245520129,0.015254828950430526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014486851291598782,0.9654351873400042,0.033110309518268544,5.818012566907142e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009599720735396784,0.9248603676983937,0.01691296253199906,0.022457528508261566,0.03057365603909703,0.004235513148708399,0.0,0.0,0.0
Guava,Defect,Guava_Defect_040.jpg,Guava/Defect/Guava_Defect_040.jpg,Lab,Enhanced,182.37203979885675,129.37678364206818,134.5538530966605,34.0009570858868,3.3002368603624204,9.342200629424772,0.0018319938109769192,0.0035350496411226183,0.005329436541023765,0.007499892551682637,0.009519920918038419,0.02022177332702969,0.011507714789186396,0.011470107878110623,0.018792710706150333,0.02334314694631881,0.14290626208793564,0.2875478145012248,0.28430824773284036,0.16027528258907459,0.011910645979283959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0801027205913955,0.9035382730906429,0.016359006317961052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003868139424936604,0.9319476082004552,0.022967077835561085,0.022967077835561085,0.021731422185928558,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_041.jpg,Guava/Defect/Guava_Defect_041.jpg,Lab,Enhanced,122.57433668801464,134.81781793229644,157.43046660567245,39.623208311687065,7.153914851942663,20.608894842418497,0.0033623055809698,0.0070905763952424355,0.04389295516925882,0.0427035681610246,0.04515096065873731,0.07513723696248839,0.182731015553522,0.12413083257090547,0.11930466605672434,0.14494510521500423,0.14215462031107012,0.06395242451967048,0.004917657822506851,0.0005260750228728259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011207685269897,0.7748627630375097,0.12323879231472981,0.0007776761207685252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004117108874656898,0.3602012808783157,0.122552607502287,0.24069075937785855,0.2761436413540707,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_042.jpg,Guava/Defect/Guava_Defect_042.jpg,Lab,Enhanced,140.31030986691866,134.3394066461926,150.39139892904953,48.68197636129398,7.429689802982621,22.41427172099017,0.025720529175525607,0.030533900307110767,0.017137176155602785,0.021192613591621366,0.021537128907787993,0.06430624458618782,0.08401252067091888,0.057376565083864815,0.07416922592330097,0.12568903063233314,0.17769115678399855,0.24937987243089982,0.05089967713993223,0.00035435861091424485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06579258209307813,0.7985963461689889,0.13435113001023688,0.0012599417276950929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843294747617913e-06,0.6146645405150005,0.06834199543271118,0.08678832978974714,0.18197298999921235,0.048222300968580156,0.0,0.0,0.0
Guava,Defect,Guava_Defect_043.jpg,Guava/Defect/Guava_Defect_043.jpg,Lab,Enhanced,111.23338531024841,133.6968087966448,156.6979782772341,43.882553020178705,5.782412169131633,22.205228833457173,0.02611839982793845,0.043553070222604524,0.023900419399935445,0.029828476180234393,0.12321217335197317,0.11964996236154408,0.09765835036025365,0.10950102161522729,0.11175932896010309,0.18195504892999223,0.11760673190665646,0.014867190020432285,0.00038982686310355896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03965480159156893,0.8910366706097418,0.06930852779868793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028228841810947376,0.4533014302613178,0.0783417571781911,0.19358264329497768,0.20269652650822642,0.0692547585761909,0.0,0.0,0.0
Guava,Defect,Guava_Defect_044.jpg,Guava/Defect/Guava_Defect_044.jpg,Lab,Enhanced,126.84602338337183,134.93816156658968,152.80871102771363,51.7941091106408,7.556272318715847,20.725618266856568,0.021350558121631998,0.05453714395688985,0.02824287913779827,0.023623941493456476,0.03317455735180904,0.07926770592763654,0.13118264049268652,0.08910700538876047,0.11241820631254798,0.1641045996920706,0.094303310238645,0.024670419553502663,0.12755003849114688,0.016466993841416453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20385873749037697,0.6538683602771355,0.1421766743648959,9.622786759045408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014434180138568113,0.5408487297921472,0.09180138568129319,0.13230128945342556,0.23426674364896044,0.0006375096227867582,0.0,0.0,0.0
Guava,Defect,Guava_Defect_045.jpg,Guava/Defect/Guava_Defect_045.jpg,Lab,Enhanced,101.66744147888865,136.10503719098665,154.23208816451543,39.37340897870932,6.915971325736485,15.372503405902256,5.469262743382177e-05,0.0053872238022314445,0.053872238022314445,0.13052395537081565,0.14799824983592172,0.16385911179173002,0.12929337125355467,0.09970465981185708,0.09557536644060353,0.07821045723036513,0.047418507985123474,0.03951542332093623,0.004840297527893227,0.0037464449792167912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013837234740756908,0.8282378035440799,0.15792496171516035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32350689127105575,0.2793972872456785,0.29208597681032517,0.1050098446729378,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_046.jpg,Guava/Defect/Guava_Defect_046.jpg,Lab,Enhanced,102.04064697287919,137.03247420326912,148.32505022372385,41.008669114757126,6.130601005139609,13.881607584808123,0.029186832252762272,0.04124052597936257,0.03283946671536842,0.10104100082184264,0.10194274495479853,0.09435211396219513,0.1287325358414755,0.1343598758104281,0.16734773080083992,0.13156332754999528,0.02426719021093961,0.011756917176513547,0.0013354944753903738,3.424344808693266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004440233768605602,0.7900648342617104,0.20549493196968288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009702310291297587,0.5001483882750428,0.24745457035887106,0.22262807049584488,0.028798739841110366,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_047.jpg,Guava/Defect/Guava_Defect_047.jpg,Lab,Enhanced,113.44687600817292,133.09600494676846,158.64356382406712,43.94657534730182,4.732459836406981,22.865142054763425,0.03505753306807174,0.030971072158296507,0.019303150876438274,0.01900742015270454,0.13544467147005018,0.11885686632971254,0.09057425529626817,0.11563071297989,0.10812990644155256,0.1577320141950743,0.1477578234218729,0.02131949672007737,0.00021507688998817018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05656522206688876,0.9103129368749303,0.03312184105817821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000591461447467468,0.40033874610173026,0.09944617700828019,0.17647058823529363,0.25190880739864435,0.07124421980858137,0.0,0.0,0.0
Guava,Defect,Guava_Defect_048.jpg,Guava/Defect/Guava_Defect_048.jpg,Lab,Enhanced,106.62631790744467,136.15062374245474,155.34289067739772,41.726598555586364,8.21188195920217,19.512707636736017,0.038323272971160276,0.014989939637826953,0.021549295774647873,0.0647820254862508,0.15264922870556663,0.11288397048960423,0.11196512407780007,0.10020791415157607,0.14446680080482888,0.14474849094567396,0.08907444668008042,0.00435949027498323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023883299798792744,0.778175720992622,0.19778001341381612,0.00016096579476861157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002179745137491615,0.42190476190476167,0.10941649899396372,0.2521730382293761,0.21374916163648547,0.0005767940979208581,0.0,0.0,0.0
Guava,Defect,Guava_Defect_049.jpg,Guava/Defect/Guava_Defect_049.jpg,Lab,Enhanced,116.43334403375218,134.1760753920939,149.855039897276,40.04717571153511,5.048696455052472,17.61670091188369,0.011373016600935495,0.059914702375492845,0.02772172796478027,0.023800788773731946,0.05808034485921292,0.08857653856736657,0.0858937906998072,0.0812161790332934,0.2557094377694207,0.2618316059800049,0.042121434467577636,0.0037604329083738334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035082087498853444,0.9507475006878818,0.04574429056223047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283866825644306,0.10293038613225694,0.25664954599651413,0.11203338530679603,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_050.jpg,Guava/Defect/Guava_Defect_050.jpg,Lab,Enhanced,149.65405124901582,132.92376172070718,150.31355128480425,54.52273235945579,5.928639544867649,22.41970669906529,0.014556939374418425,0.012812253954620273,0.025320306348865482,0.020506764011165968,0.02841600458091759,0.07343783551642681,0.08242072865220806,0.06676329539760928,0.09288884117099698,0.1373022689857561,0.09798869085963773,0.06033927421086531,0.031905375420513894,0.25531458020184644,2.6841314150740797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016391095841385712,0.9212744255958764,0.06209290673538037,0.00024157182735666717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017625796292319788,0.5710757998711612,0.07141578985040434,0.1376512060697157,0.20076408274282423,0.01733054183666164,0.0,0.0,0.0
Guava,Defect,Guava_Defect_051.jpg,Guava/Defect/Guava_Defect_051.jpg,Lab,Enhanced,106.98987640071178,137.71932862020873,160.84896359351706,39.17155760577325,7.932694624561176,20.292552849689447,0.0053984514019140995,0.0223031789544558,0.050581926609916734,0.09405809647477505,0.10604530370797852,0.1018371567354397,0.11557976242004507,0.1338070504496704,0.1435819747030249,0.17522723993651687,0.045868802000673246,0.004917520319338233,0.0007815130091857827,1.2023277064396657e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028435050257298096,0.7863824363968633,0.16926369451257614,0.015918818833261173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024046554128793313,0.33966960034627,0.09797768479776836,0.23088298946760902,0.3306521425479725,0.0005771172990910395,0.0,0.0,0.0
Guava,Defect,Guava_Defect_052.jpg,Guava/Defect/Guava_Defect_052.jpg,Lab,Enhanced,115.69341771043182,134.49866427257598,163.18789962336865,47.08854854036745,5.501540386664187,22.779002427512168,0.03054655338530255,0.05312253656827526,0.042064465271086884,0.02058334063239025,0.03678724708767619,0.1430104230533412,0.10420863624419702,0.10762459490233837,0.09284400455461134,0.14257247963563077,0.19234474905842122,0.03339318560042035,0.0008977840063063833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04745116930892518,0.8773101515284206,0.07523867916265202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002802837873346757,0.3099325567136719,0.11062450731365484,0.18006043619164364,0.31047998598580995,0.0860996759218707,0.0,0.0,0.0
Guava,Defect,Guava_Defect_053.jpg,Guava/Defect/Guava_Defect_053.jpg,Lab,Enhanced,116.6816679477325,135.69017102229054,154.0044004611837,39.40424926247069,5.77335009668795,18.587646315430547,1.9215987701767852e-05,0.05396810146041501,0.05103766333589541,0.025317063797079147,0.035136433512682516,0.07401998462720977,0.12499039200614899,0.12007109915449643,0.187817063797079,0.27317448116833176,0.04853958493466559,0.005092236740968481,0.0008166794773251337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004025749423520365,0.8839738662567247,0.11200038431975393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48203305149884657,0.09220791698693304,0.23701960030745556,0.18873943120676384,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_054.jpg,Guava/Defect/Guava_Defect_054.jpg,Lab,Enhanced,106.58250725338492,135.59517045454547,155.47128868471953,39.34518987433574,7.474109705652067,18.996324217705,0.034846470019342254,0.014990328820116009,0.021699709864603414,0.03306334622823974,0.1484526112185682,0.154557543520309,0.12388176982591838,0.11578215667311377,0.13817698259187577,0.1398694390715663,0.07011605415860714,0.004503143133462268,6.044487427466132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357833655705995,0.7888962765957422,0.17532035783365515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002961798839458405,0.36541948742746505,0.1627176015473883,0.28067577369438984,0.18822533849129536,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_055.jpg,Guava/Defect/Guava_Defect_055.jpg,Lab,Enhanced,102.55386977332249,136.51697823534724,152.96418089045426,40.245125562640006,7.861783859415147,18.73091109520406,0.012993317077576071,0.02033098527950869,0.0332791474758421,0.11831707757608584,0.15332339925945976,0.1297073963695474,0.11802357084800853,0.08968888286823795,0.08303982660525593,0.17804569673981738,0.05576627833468792,0.007382823083175283,0.00010159848279599013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01773457960805561,0.7663009121286002,0.2153549173665671,0.0006095908967759407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.773232186399342e-05,0.46429377765736424,0.11460308859387687,0.2630497606791291,0.15798564074776464,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_056.jpg,Guava/Defect/Guava_Defect_056.jpg,Lab,Enhanced,114.59364730386484,135.87486692895163,149.2956144411016,43.4448900512103,6.92391186786172,18.323784671242066,0.017276093496875703,0.05383013191390875,0.025746355010414227,0.025676926637352434,0.059719972228650706,0.17661420967368643,0.09735015042814152,0.07350150428141625,0.10815783383476034,0.19759314973385766,0.1581694052302706,0.006329553344133295,3.471418653089559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007937977320064791,0.7784309187688025,0.21363110391113144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001619995371441794,0.5081925480212908,0.10111085396898854,0.29291830594769697,0.09761629252487838,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_057.jpg,Guava/Defect/Guava_Defect_057.jpg,Lab,Enhanced,108.78943418013857,139.9165819861432,165.66981524249422,39.19701544764807,6.19144290311232,15.24366021138736,4.6189376443417956e-05,0.038452655889145454,0.06361431870669738,0.052355658198614256,0.05138568129330248,0.1295265588914548,0.16026558891454948,0.16122401847575038,0.14227482678983816,0.10295612009237863,0.08025404157043871,0.015092378752886819,0.002551963048498842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010219399538106223,0.6701039260969969,0.3196766743648957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13281755196304834,0.19008083140877577,0.35665127020785176,0.32045034642032294,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_058.jpg,Guava/Defect/Guava_Defect_058.jpg,Lab,Enhanced,104.64632299491156,137.2778248929812,154.36645868669737,41.62649004054931,8.260915132672388,17.885168350373174,0.012236491398109995,0.03618447621355299,0.033821985300056506,0.06533196026169123,0.15252200953073242,0.16786810435344462,0.11162264760520141,0.08651360956304005,0.1023947984815442,0.13643889831192943,0.06006178822389138,0.03385227364510133,0.0011509571117034154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05162143607139967,0.6959353040949835,0.25188797350779396,0.0005552863258218232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001817300702689603,0.4261267264356671,0.1269182618528389,0.28535659478232744,0.16141668685889654,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_059.jpg,Guava/Defect/Guava_Defect_059.jpg,Lab,Enhanced,99.44303699366216,137.86662131441167,155.10333425186002,45.01565348721338,7.758422774344905,19.51141641528849,0.026186621658859165,0.07121452190686132,0.06367973270873513,0.07434038302562683,0.11647492422154854,0.1143824056213832,0.09833115183246065,0.08022182419399276,0.13034754753375574,0.1646200744006612,0.05633438963901896,0.0037200330669605918,0.0001463901901350233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012727335354092026,0.7677218241939922,0.2129718930834939,0.006578947368421047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013864012124552205,0.42936242766602334,0.1496366078809588,0.21124104436483862,0.20734017635712298,0.0010333425186001644,0.0,0.0,0.0
Guava,Defect,Guava_Defect_060.jpg,Guava/Defect/Guava_Defect_060.jpg,Lab,Enhanced,96.6160360445367,136.90034676354028,151.13713672391017,39.094659058819914,7.62500949746127,16.699183093081675,0.01778637478769577,0.024061143612002237,0.039229099830156586,0.12229901868277018,0.1874410266087939,0.1574589545197205,0.10391111530477436,0.07655925646348359,0.09124363087374965,0.13594546140781263,0.03828552557086238,0.004375825627476878,0.0012620305718059996,0.0001415361388941308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005366578599735793,0.7594593319494235,0.2350679373466689,0.0001061521041705981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020050953010001862,0.4773306284204561,0.13817465559539518,0.2892173051519151,0.09507690130213237,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_061.jpg,Guava/Defect/Guava_Defect_061.jpg,Lab,Enhanced,109.00860637173486,136.66997584176355,154.20481654839196,38.58248644815342,8.10823840771919,20.252012075536907,0.0,0.0,0.013362524535708844,0.1573682621168649,0.13781518949116664,0.11301524988675785,0.10018118677336517,0.09372640797221768,0.10942926166389813,0.16291710705118467,0.10890080024158195,0.003170768533897014,0.00011324173335346478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028234938849463886,0.7473576928884164,0.22440736826211605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.549448890230985e-05,0.4060093613166224,0.17526045598671233,0.2139513815491461,0.19647440736826138,0.008228899290351773,0.0,0.0,0.0
Guava,Defect,Guava_Defect_062.jpg,Guava/Defect/Guava_Defect_062.jpg,Lab,Enhanced,91.60483518617409,136.98607942133114,148.90163357444536,39.32610079721505,7.852554840244231,16.519628414966956,0.01336229914073497,0.01886013884169132,0.059663090441283484,0.2447084809942227,0.13659643672022898,0.09996844507014892,0.08625418709646089,0.07436040584494384,0.1296907616874604,0.11416816350308254,0.020049516966843026,0.0021602990436428928,0.000157774649254818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026578960143696265,0.7194524006019701,0.27788970338365904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016141560269915995,0.5216151269479095,0.19258216418272708,0.19653866692557867,0.08764988591679197,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_063.jpg,Guava/Defect/Guava_Defect_063.jpg,Lab,Enhanced,132.61756041328664,134.69953462556572,159.2392622320895,32.84577156942243,6.670342315764757,20.273255157147833,0.0,0.0,0.009542310648108595,0.024400136623687077,0.028690974297668797,0.06703099649901788,0.16204850140893143,0.1353641875160103,0.12148834429169131,0.21390146016565575,0.16537870378276798,0.06523781060541357,0.0066604047476731135,0.0002561694133720428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10976859362992035,0.7778370762530937,0.11239433011698378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2694902228673806e-05,0.33398087268380083,0.09802749551703505,0.26037486124156717,0.3075740756553661,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_064.jpg,Guava/Defect/Guava_Defect_064.jpg,Lab,Enhanced,112.11759573436743,133.31031265147843,155.91661415414444,45.43977211226608,5.902870330426472,22.39883521474108,0.027666020358700888,0.03256180319922439,0.02920504120213278,0.055925836160930616,0.11267571497818697,0.11205768298594267,0.09388027144934549,0.09229277750848268,0.11386330586524465,0.15916141541444478,0.1403296170625301,0.02836888027144931,0.0019995152690256883,1.2118274357731444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047043141056713464,0.8855913717886562,0.06718371303926313,0.00018177411536597166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003429471643237999,0.47018904507998005,0.07752060106640805,0.1798230731943769,0.19865487154629155,0.07038293746970423,0.0,0.0,0.0
Guava,Defect,Guava_Defect_065.jpg,Guava/Defect/Guava_Defect_065.jpg,Lab,Enhanced,103.06186929360884,136.46644969638723,149.12879515966975,43.30842733251452,5.674480454153861,14.312130414538622,0.04027783845179324,0.03938228998296269,0.0383884496090166,0.10006115940762735,0.09289677165698298,0.07902669171290018,0.11240225416102385,0.12451400113581743,0.16436590799877662,0.16209427285832842,0.03261106985278053,0.012810711633393023,0.0011685815385959533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003833384299506352,0.8347931501463448,0.16137346555414775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001550827836267527,0.47794984928574497,0.23863090297496806,0.25374601371718114,0.0281224061858372,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_066.jpg,Guava/Defect/Guava_Defect_066.jpg,Lab,Enhanced,99.35746758713589,139.663242970197,162.79786159286076,35.80104208866266,7.652298169440497,17.63939901229975,0.008461020373800268,0.004882976932143439,0.010607846438794366,0.12981983498905486,0.22659538642869076,0.13992254588314473,0.11824381208957688,0.11041421114665723,0.08503115002525642,0.1170651624852664,0.042052534096649094,0.005682774877925553,0.001178649604310485,4.209462872537447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03771678733793552,0.6493938373463519,0.31272099680080695,0.00016837851490149788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013049334904866085,0.21783970365381286,0.20866307459168124,0.2613655497558501,0.31036369759218596,0.00046304091597911917,0.0,0.0,0.0
Guava,Defect,Guava_Defect_067.jpg,Guava/Defect/Guava_Defect_067.jpg,Lab,Enhanced,98.76950650950035,133.09053923293456,155.04552251935257,38.846082780395356,4.441281246166096,17.613702557321755,0.03890306122448971,0.035780260380013994,0.022057529908515082,0.03037033779028846,0.15407283603096378,0.20977744546094254,0.16198979591836699,0.10437192118226578,0.10811048557353951,0.06865763546798014,0.052889690358902064,0.00932441942294157,0.0023970795214637527,0.0012975017593244164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04200387051372264,0.931606263194931,0.026389866291344065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030348346235045676,0.4294071076706535,0.09839021815622778,0.3007565095003512,0.1684113300492607,0.0,0.0,0.0,0.0
Guava,Defect,Guava_Defect_068.jpg,Guava/Defect/Guava_Defect_068.jpg,Lab,Enhanced,121.38367456896552,140.93566810344828,167.90705818965517,37.69769501936934,7.903687443224942,19.37248687174064,0.0015086206896551644,0.0025862068965517107,0.005280172413793076,0.1051724137931029,0.06702586206896516,0.0947198275862064,0.09719827586206845,0.11772629310344765,0.12570043103448209,0.2098060344827575,0.16562499999999913,0.0071120689655172036,0.000538793103448273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022306034482758502,0.6298491379310311,0.3476831896551706,0.00016163793103448192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38793103448273e-05,0.14595905172413715,0.18464439655172316,0.2318426724137919,0.37106681034482564,0.06643318965517206,0.0,0.0,0.0
Guava,Defect,Guava_Defect_069.jpg,Guava/Defect/Guava_Defect_069.jpg,Lab,Enhanced,119.71831206206207,138.19006506506506,166.79523273273273,43.983797721042876,7.124441666884597,11.811707803578308,0.002721471471471463,0.02796546546546538,0.039977477477477354,0.06678553553553533,0.08226976976976952,0.1019144144144141,0.07798423423423399,0.08086211211211186,0.1113926426426423,0.15390390390390343,0.23435935935935864,0.01951951951951946,0.00034409409409409306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020020020020019957,0.718656156156154,0.261323823823823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058433433433433254,0.18437187187187132,0.4482294794794781,0.30896521521521425,0.0,0.0,0.0,0.0
