fruit,category,image,image_path,L_mean,a_mean,b_mean
Guava,Defect,Guava_Defect_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_023.jpg,101.7364999096984,136.4097525735958,154.34262235867797
Guava,Class_B,Guava_Class_B_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_078.jpg,170.16170776441817,130.52540433888507,137.8833808844508
Guava,Defect,Guava_Defect_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_031.jpg,180.6644800300816,130.74261039449377,137.35461932087563
Guava,Defect,Guava_Defect_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_074.jpg,96.8668472063854,136.2747006841505,150.5407354618016
Guava,Class_B,Guava_Class_B_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_005.jpg,119.65699106867878,134.6145287958115,157.34705112411456
Guava,Class_A,Guava_Class_A_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_078.jpg,193.6324374311349,128.61914974552704,132.38853035311402
Guava,Class_A,Guava_Class_A_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_081.jpg,169.96855135277121,131.07949172576832,141.4209548200683
Guava,Defect,Guava_Defect_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_091.jpg,112.38986280487805,135.2098153794038,152.5861845076784
Guava,Class_B,Guava_Class_B_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_040.jpg,129.4433100853446,133.42354547123063,147.85608424336974
Guava,Class_B,Guava_Class_B_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_013.jpg,104.54706255771006,133.92018698060943,147.8875807940905
Guava,Class_B,Guava_Class_B_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_091.jpg,158.23474331713246,130.41215066828676,138.1724103888214
Guava,Class_B,Guava_Class_B_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_011.jpg,155.02224440894568,130.2072484025559,135.9734125399361
Guava,Class_B,Guava_Class_B_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_054.jpg,110.19714727996461,134.6422674332891,156.6799351319475
Guava,Class_A,Guava_Class_A_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_040.jpg,150.0134763948498,132.89431330472104,162.13791845493563
Guava,Defect,Guava_Defect_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_013.jpg,134.12371452531227,138.23779626605463,163.43921304674052
Guava,Class_B,Guava_Class_B_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_074.jpg,163.08228153842992,131.83196291652106,143.05005961313134
Guava,Defect,Guava_Defect_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_081.jpg,117.53779036172426,134.96693343349128,154.1611724257483
Guava,Defect,Guava_Defect_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_084.jpg,144.9215898546242,134.09082121868235,153.1872293535416
Guava,Class_A,Guava_Class_A_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_005.jpg,130.53143826322932,132.0897421981004,163.4493080054274
Guava,Defect,Guava_Defect_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_046.jpg,102.04064697287919,137.03247420326912,148.32505022372385
Guava,Defect,Guava_Defect_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_040.jpg,182.37203979885675,129.37678364206818,134.5538530966605
Guava,Class_B,Guava_Class_B_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_046.jpg,113.28882176900909,132.9705165151851,148.51906450897806
Guava,Class_A,Guava_Class_A_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_034.jpg,124.15065869068424,134.0582571582202,172.15035623067615
Guava,Class_B,Guava_Class_B_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_071.jpg,125.85710218833547,133.33578819685118,152.6597064065749
Guava,Defect,Guava_Defect_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_078.jpg,99.19507876621657,139.27374569764362,165.06413820492455
Guava,Class_B,Guava_Class_B_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_023.jpg,108.82892092448017,136.63770580505528,157.26043518590092
Guava,Class_B,Guava_Class_B_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_032.jpg,103.33510821023704,135.83374842551243,148.20768922477959
Guava,Defect,Guava_Defect_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_034.jpg,108.23848039215686,134.36588235294118,153.0336642156863
Guava,Class_A,Guava_Class_A_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_023.jpg,127.66420765027323,134.49024199843873,171.68380171740827
Guava,Class_B,Guava_Class_B_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_081.jpg,112.6745567894019,133.298533995714,153.63357198519384
Guava,Class_A,Guava_Class_A_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_013.jpg,137.93993765984655,131.92235453964193,157.28156969309464
Guava,Defect,Guava_Defect_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_071.jpg,169.45428461833527,131.01231683927887,136.9067472190257
Guava,Class_A,Guava_Class_A_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_071.jpg,133.33353530031613,134.67489462592204,177.58274499473129
Guava,Class_A,Guava_Class_A_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_084.jpg,132.39135974056057,134.89135974056057,175.15360782951123
Guava,Defect,Guava_Defect_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_011.jpg,138.72561582483206,134.36638467280417,153.88888716098532
Guava,Defect,Guava_Defect_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_005.jpg,110.00831293059272,133.89897796504013,156.8615697773729
Guava,Class_A,Guava_Class_A_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_031.jpg,154.81341172773224,131.5519079171359,142.33714611214415
Guava,Class_B,Guava_Class_B_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_001.jpg,124.35051595643034,135.94147716415057,160.68939900630613
Guava,Class_A,Guava_Class_A_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_054.jpg,134.39863648057627,134.43877025984048,177.93452534087984
Guava,Class_B,Guava_Class_B_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_034.jpg,173.2160374050263,129.32471654003507,133.7392226767972
Guava,Class_A,Guava_Class_A_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_046.jpg,123.16346178319631,134.32696174501768,157.4819224210339
Guava,Class_A,Guava_Class_A_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_074.jpg,118.56089743589743,135.55723443223442,169.9705586080586
Guava,Class_B,Guava_Class_B_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_077.jpg,114.84294339204608,133.36861637310292,148.83842915697352
Guava,Class_B,Guava_Class_B_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_019.jpg,98.9739181254757,136.98492715015766,149.8771610307709
Mango,Ripe,Mango_Ripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_054.jpg,108.29920744088557,128.69789415078273,172.1852361302155
Mango,Overripe,Mango_Overripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_084.jpg,115.88778527402965,138.48284191237715,148.46176911544228
Mango,Rotten,Mango_Rotten_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_077.jpg,125.60494128512997,156.24652328803273,150.48395566697454
Mango,Ripe,Mango_Ripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_011.jpg,181.07538599722582,131.3311901675876,136.15160765854878
Mango,Unripe,Mango_Unripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_084.jpg,92.45762307298216,135.03738181733502,135.37104117181315
Mango,Ripe,Mango_Ripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_013.jpg,172.6434461585304,139.5658598058121,194.59876856456577
Mango,Ripe,Mango_Ripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_031.jpg,173.7409230167525,112.93075744736328,155.80154487973405
Mango,Rotten,Mango_Rotten_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_074.jpg,100.04797542250893,134.39863117769366,137.70826891293916
Mango,Rotten,Mango_Rotten_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_023.jpg,93.44747153868481,133.02716322120813,139.72513464701518
Mango,Unripe,Mango_Unripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_001.jpg,60.41958818126148,133.23261124719332,141.683073076138
Mango,Rotten,Mango_Rotten_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_084.jpg,164.46886896264573,132.6757450035689,138.76969575303355
Mango,Overripe,Mango_Overripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_031.jpg,101.9382028686258,152.01162383392943,152.9243759448398
Mango,Overripe,Mango_Overripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_019.jpg,103.48807437366588,150.24955061229076,152.18233906302663
Mango,Ripe,Mango_Ripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_046.jpg,168.6171533559587,131.2495788265742,180.69724955441072
Mango,Overripe,Mango_Overripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_013.jpg,57.286646549843674,137.55142514360503,150.78024794590272
Mango,Rotten,Mango_Rotten_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_034.jpg,107.76892622980186,130.9186297517108,134.80598151266526
Mango,Unripe,Mango_Unripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_054.jpg,184.11731722946618,106.07944667335339,174.02430207288532
Mango,Overripe,Mango_Overripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_071.jpg,131.7604695505697,135.8906019699132,146.70120838499872
Mango,Unripe,Mango_Unripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_078.jpg,17.436179722741777,132.39012817691716,135.91597673011333
Mango,Overripe,Mango_Overripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_023.jpg,96.98389916436489,134.4165676025314,139.08832733121218
Mango,Ripe,Mango_Ripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_001.jpg,140.76608737592184,130.0830117932601,141.6966969536671
Mango,Rotten,Mango_Rotten_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_071.jpg,111.15816112084063,157.910411558669,148.13084938704029
Mango,Ripe,Mango_Ripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_023.jpg,169.12973122458743,135.8395569241808,163.0028327553217
Mango,Unripe,Mango_Unripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_071.jpg,191.1883662681705,107.79393189710808,181.00418728295276
Mango,Ripe,Mango_Ripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_077.jpg,187.31225081551287,128.76376486869418,140.17865498039475
Mango,Unripe,Mango_Unripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_046.jpg,119.23696651055934,109.28591389060705,157.66361999646548
Mango,Rotten,Mango_Rotten_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_078.jpg,117.83418891170432,133.63893488772604,139.2305342120951
Mango,Rotten,Mango_Rotten_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_091.jpg,160.21524530587521,131.8381708055724,135.0984191399152
Mango,Overripe,Mango_Overripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_091.jpg,109.90312254426108,133.17875468034947,156.5740188600749
Mango,Ripe,Mango_Ripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_091.jpg,112.77389484852057,129.2220322998939,145.18132146646235
Mango,Ripe,Mango_Ripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_005.jpg,198.66048257449617,132.19857036228973,171.84305563529884
Mango,Ripe,Mango_Ripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_081.jpg,194.05479036236008,128.4247296528173,147.43901536710302
Mango,Unripe,Mango_Unripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_005.jpg,149.65929564232226,139.11817817568874,139.64963110337396
Mango,Ripe,Mango_Ripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_074.jpg,195.36171443684088,129.44822142880756,152.21074250388443
Mango,Overripe,Mango_Overripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_032.jpg,91.25096148674089,159.07492200527136,150.6521569576677
Mango,Rotten,Mango_Rotten_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_019.jpg,88.33664309031556,147.53661135291983,151.81438157417483
Mango,Ripe,Mango_Ripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_034.jpg,151.51090370295324,130.5411643280482,136.471208398764
Mango,Overripe,Mango_Overripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_045.jpg,66.94973236343672,135.10242245402142,139.14227056455303
Mango,Rotten,Mango_Rotten_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_001.jpg,67.03205984380507,131.49950841263657,131.11129816164876
Mango,Rotten,Mango_Rotten_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_045.jpg,154.00710063814208,145.57039177738258,152.63305523590333
Mango,Ripe,Mango_Ripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_084.jpg,169.48820931277137,131.3134887957279,137.56182312721467
Mango,Overripe,Mango_Overripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_074.jpg,67.52914847161573,144.8193959243086,152.2394286754003
Mango,Overripe,Mango_Overripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_040.jpg,130.37206491326245,129.23372132064912,140.18254616675992
Mango,Rotten,Mango_Rotten_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_054.jpg,84.27897603485839,157.37399485046544,148.5873044167162
Mango,Unripe,Mango_Unripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_081.jpg,136.66590550712564,110.92137990538812,172.990695010562
Mango,Rotten,Mango_Rotten_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_005.jpg,82.21824787334593,153.69295447385002,155.19047337744172
Mango,Ripe,Mango_Ripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_071.jpg,152.43321111714647,128.54740780976522,155.31747540587844
Mango,Overripe,Mango_Overripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_054.jpg,133.4256945959706,132.02986580842244,133.11053531165902
Mango,Overripe,Mango_Overripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_077.jpg,185.38954593107064,139.7177221202988,161.53740499279255
Mango,Unripe,Mango_Unripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_045.jpg,93.66355978591412,135.58053308599926,138.49506598953897
Mango,Unripe,Mango_Unripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_091.jpg,79.89437080187838,129.14041788028294,133.25006439596584
Mango,Unripe,Mango_Unripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_019.jpg,96.62075008252268,130.9534814857964,134.73850022329663
Mango,Overripe,Mango_Overripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_001.jpg,110.07643801531931,152.51135532029076,150.13354393325852
Mango,Unripe,Mango_Unripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_040.jpg,120.50021870526483,135.59717141190816,138.2392237951328
Mango,Overripe,Mango_Overripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_046.jpg,104.39896670493685,131.27215843857635,147.529420206659
Mango,Unripe,Mango_Unripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_011.jpg,93.10346180301792,104.29112033016638,158.91775396586561
Mango,Rotten,Mango_Rotten_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_032.jpg,97.61803198527296,154.56851521601564,147.92402059483405
Mango,Overripe,Mango_Overripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_081.jpg,168.21375986102012,134.34231623615185,151.87825022071598
Mango,Rotten,Mango_Rotten_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_031.jpg,77.6909143770897,132.96428986771332,134.64972379706353
Mango,Rotten,Mango_Rotten_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_011.jpg,108.69642050951306,156.1797887778136,150.76510802966786
Mango,Ripe,Mango_Ripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_040.jpg,143.33499068256404,129.8450584607266,132.17791355398342
Mango,Unripe,Mango_Unripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_031.jpg,114.5009260901263,108.07213650962542,153.30021575929538
Mango,Ripe,Mango_Ripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_045.jpg,130.62662473550816,131.62170693142977,149.27593763805893
Mango,Unripe,Mango_Unripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_034.jpg,125.97107650179703,113.59393005875977,135.96323235780707
Mango,Overripe,Mango_Overripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_078.jpg,104.99428129829984,132.53114374034004,139.933114374034
Mango,Rotten,Mango_Rotten_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_013.jpg,138.13273820574705,157.41294325143883,149.32070878973533
Mango,Unripe,Mango_Unripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_077.jpg,128.74924405829822,109.73798052694177,166.0017185074687
Mango,Rotten,Mango_Rotten_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_081.jpg,142.95467096180397,133.5569489185458,139.2846151633686
Mango,Unripe,Mango_Unripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_013.jpg,108.18288946981455,141.66199656890777,154.97489992647658
Mango,Unripe,Mango_Unripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_032.jpg,126.53326824053063,112.53870112585093,138.59750283644615
Mango,Ripe,Mango_Ripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_078.jpg,189.61670321637428,152.96833751044278,170.32462928153717
Mango,Unripe,Mango_Unripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_023.jpg,88.166288649478,127.71209265868383,142.47892832127013
Mango,Ripe,Mango_Ripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_032.jpg,113.77008223436795,128.38673970816828,142.8806097377526
Mango,Rotten,Mango_Rotten_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_040.jpg,123.87087352522963,135.66652895738056,138.42539679489644
Mango,Overripe,Mango_Overripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_005.jpg,183.97328178694158,132.1823024054983,167.37225085910652
Mango,Overripe,Mango_Overripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_034.jpg,100.98784953965158,153.84159906903514,151.20337474757847
Mango,Rotten,Mango_Rotten_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_046.jpg,144.15096811266727,130.18788593022578,133.55278356740752
Mango,Overripe,Mango_Overripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_011.jpg,118.64627361728262,132.1001860481919,138.93985043892923
Mango,Unripe,Mango_Unripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_074.jpg,198.02177350865375,120.46707617067385,173.31766333792135
Mango,Ripe,Mango_Ripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_019.jpg,109.9215856008885,130.37920164635938,144.2843563192108
Melon,Overripe,Melon_Overripe_042.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Overripe\Melon_Overripe_042.jpg,160.102541611699,129.54390630701434,166.38289780222865
